method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
rerank,pooled,5a8488f45542992a431d1a47,bridge,hard,"Who wrote The Devils, and was an eninent English theater, opera and film director?",Peter Hall (director) | The Devils (play),"The Devils (play) | Peter Hall (director) | 4 Devils | David Alden | Julien Nitzberg | Ambroise Thomas | Utpal Dutt | Devil in the Flesh (1998 film) | Thomas H. Ince | Ralph Ince | Alain Resnais | Scott Sidney | Gerard Alessandrini | Semyon Aranovich | E. J. Carroll | John Waters | Appius and Virginia | Armando Mook | Phil Rosen | Eve Unsell | Joby Talbot | Six Violin Sonatas, Op. 5 (Vivaldi) | Herbert Brean | James Roland MacLaren | Ottavio Alessi | Lorenzo Ratti | Scott Derrickson | Le Conversazioni | The Soloist | Armand Castelmary | John Hartmann | Paris Awakens | Altair (film) | 1920 (film series) | The Duchess of Padua | Impresario | Cesira Ferrani | Bernhard Bötel | Cineriz | Ron Bottcher | Manuel Quiroga (violinist) | Alias French Gertie | Douglas Ainslie | The Revengers' Comedies | Július Satinský | Poetical Refugee | Constantine (film) | Innerspace | Jump into Hell | Roald Dahl Children's Gallery",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5abe689a55429976d4830b16,comparison,hard,Which Grand Slam singles tournament have Francesca Schiavone and Olga Morozova both been finalists in?,Francesca Schiavone | Olga Morozova,2011 French Open – Women's Singles | Francesca Schiavone | Olga Morozova | 1973 Queen's Club Championships | Flavia Pennetta | Roberta Vinci | Williams sisters | Sandra Reynolds | Li Na | 2017 Australian Open – Men's singles final | 2015 Rogers Cup – Women's Doubles | 1968 US Open (tennis) | Marta Domachowska | 2015 Wimbledon Championships – Women's Doubles | Petra Kvitová career statistics | 2017 US Open (tennis) | 2011 Barcelona Ladies Open – Doubles | 1982 French Open – Men's Doubles | 1983 Donnay Indoor Championships – Doubles | 1994 Athens International – Doubles | Jamie Murray career statistics | 1988 Volvo International – Doubles | Mahesh Bhupathi | 1982 US Open – Mixed Doubles | 1995 Benson and Hedges Open | 2000 Wimbledon Championships – Men's Doubles | Caroline Wozniacki career statistics | Jorge Lozano | 2014 US Open Series | 2013 US Open Series | Premio Lo Nuestro 2003 | 2017 US Open Series | Argentine PGA Championship | 1981 Ms. Olympia | 1980 Ms. Olympia | Nora Rocha | Middle Atlantic PGA Championship | 1991 Ms. Olympia | Camille Zamora | Formula One drivers from Mexico | Hubert Wilton | 2009 Singapore Grand Prix | 1975 Mr. Olympia | Emma Carney | 2012 Ms. Olympia | Winner (band) | Roberto De Vicenzo | Andre Thysse | Johnny Mowlem | Louis Schwitzer Award,1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5a7a014a5542996c55b2dccf,bridge,hard,"""Kapitän zur See"" Ernst Lindemann was the commander of which one of two battleships built for Nazi Germany's ""Kriegsmarine""?",Ernst Heinrich Lindemann | German battleship Bismarck,Ernst Lindemann | Ernst Heinrich Lindemann | Ernst Kals | Hansjürgen Reinicke | Hans Jenisch | Wolf Junge | German destroyer Z43 | 21st U-boat Flotilla | German battleship Bismarck | German auxiliary cruiser Widder | SS General von Steuben | List of battleships of Italy | French battleship Jean Bart (1911) | MS Excelsior Neptune | Abteilungsleiter (NSDAP) | Paul Zorner | Manfred Meurer | USS Belleau Wood | USS New Jersey (BB-62) | J. Edward Snyder | Egon Mayer | Bernhard Vogel (politician) | MV Empire Windrush | Soviet cruiser Kirov | List of ships of the Yugoslav Navy | 122nd SS-Standarte | Wooster and Davis | James A. Winnefeld Jr. | Isaak Hassler | Kaiser Shipyards | New York Shipbuilding Corporation | Maynak Bhandari | John Hartmann | USS Belleau Wood (LHA-3) | Charles Nungesser | Maratha Navy | Kasper Schmeichel | Germán Barranca | Battle of Silda | Jens Risom | VMF-452 | VMF-512 | VMF-221 | VMF-511 | VMF-213 | Museumsdorf Niedersulz | Portsmouth Naval Memorial | VMF-215 | VMAQT-1 | The Seamstress (Clyne),1,1,1,0,0,1,0.5,0.5,1.0,0.5,0.5
rerank,pooled,5a895d305542993b751ca931,bridge,hard,"Which football team does Lewis Young's older brother, Ashley Young, play for?",Ashley Young | Lewis Young,Lewis Young | Lewis Young (Australian footballer) | Ashley Young | Scott Young (American football) | George Young (Scottish footballer) | Bob Young (American football) | Rick Clausen | Daniel Talia | Adrian Peterson | Kevin Lockett | Randall Cunningham | Lewiston Maineiacs | Portland State Vikings football under Jerry Glanville | Champ Bailey | Sam Long | Bjørn Helge Riise | Jack Truelove | Boss Bailey | Kenton Richardson | Atiqur Rahman Meshu | Joe Walker (American football) | Luke Clark | Chris Williams (English footballer) | Ivory Lee Brown | Salford City F.C. | Nick Powell | Freddie Summers | Dean Valli | Luke Hubbins | Ken Rose (gridiron football) | LaRon Landry | Clayton Oliver | William T. Van de Graaff | Aquinas Old Collegians Football Club | Sport &amp; Leisure Swifts F.C. | Merlin Olsen | Michael James Lewis | 1987 Pittsburgh Steelers season | Al Wilson (offensive lineman) | Vernon Fox | Nick Eddy | Brian Knorr | Curzon Ashton F.C. | Mouse Davis | Alex Wolff | List of Wigan Borough F.C. players | Lewis's | Marino Franchitti | 2017–18 Wigan Athletic F.C. season | Cressida Bonas,1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5a85c3a15542992a431d1b97,bridge,hard,Snowdrop is a proprietary game engine first revealed with an online-only action role-playing video game developed by who?,Snowdrop (game engine) | Tom Clancy's The Division,"Snowdrop (game engine) | Tom Clancy's The Division | Amen: The Awakening | Id Tech 5 | Zero (game engine) | Rockstar Advanced Game Engine | Project I.G.I.: I'm Going In | Call of Duty 4: Modern Warfare | Tunnels &amp; Trolls | Mercenaries, Spies and Private Eyes | Tunnels &amp; Trolls: Crusaders of Khazan | Half-Life 2: Lost Coast | Tron Evolution: Battle Grids | Portal 2 | Tron: Evolution | Lego Knights' Kingdom | Team Fortress 2 | Starfaring | The Lost Vikings | List of Tomb Raider media | Fez (video game) | Gateways (video game) | Lego Star Wars: The Video Game | Gamer (film) | Portal (video game) | ParaEngine | Rankin/Bass Productions | Tomb Raider | Tom Clancy's Splinter Cell: Pandora Tomorrow | Sam Fisher (Splinter Cell) | Dancing Stage Fusion | List of Square Enix companion books | Dance Dance Revolution Mario Mix | Catwoman (video game) | Catan Dice Game | Kill Doctor Lucky | Lara Croft Go | Poleconomy | Dance Factory (video game) | X-Men: The Official Game | Icehouse pieces | Video Games (song) | Ken St. Andre | J. T. Petty | Tom Clancy's Net Force Explorers: Cold Case | Stormbreaker (film) | Corey Smith (artist) | Treehouse (game) | Franz Josef Och | Jonathan Michael Ansell",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ae32b6755429928c4239644,bridge,hard,Wendy Ayche was featured in 2016 in an annual production created by Youtube and what other organization?,Wengie | YouTube Rewind,Wengie | YouTube Rewind | Nerdist Industries | Chloe Dykstra | Janet Waldo | Jolin Tsai filmography | Jessica Todd Harper | Mona Scott-Young | Maureen Dragone | Zhu Xun | Sherry Gunther | List of Unbreakable Kimmy Schmidt episodes | Unbreakable Kimmy Schmidt | Elisabeth Murdoch (businesswoman) | Ife Piankhi | Dayna Hart | New Scandinavian Cooking | Pamela B. Green | Tara Strong | Tara Strong filmography | Sela Ward | Tara Conner | List of Teen Titans episodes | Index Magazine | Charissa Thompson | Vanessa Bley | Allen &amp; Company Sun Valley Conference | Susie Bright | Annie Morton | Marissa Perry | Johanna Bennett | Audra McDonald | Partners (2012 TV series) | Jessica Chobot | Vanessa White | M Music &amp; Musicians | 2014 Young Hollywood Awards | Janet Jackson | Linda Duvall | Kimmy Schmidt | Anhoniyon Ka Andhera | MTV Video Music Award for Best New Artist | Rewrapped | Nerdist News | Nicki Minaj | This Is the Life (2008 film) | The Nerdist Podcast | The Voice Teens (Philippine TV series) | Fiona Forbes | Margareth Madè,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a8d02cc554299441c6b9fb6,bridge,hard,"John MacGregor, Baron MacGregor of Pulham Market was educated at the University of St Andrews and another university established by what monach?","John MacGregor, Baron MacGregor of Pulham Market | King's College London","John MacGregor, Baron MacGregor of Pulham Market | John MacGregor (VC) | John MacGregor | University of St Andrews | Pulham Market | University of St Andrews Boat Club | University of Leeds | Ian Harland | Prior of St Andrews | James Roland MacLaren | St Andrews Links | Macalester College | Baron Berkeley of Stratton | Archdeaconry of St Andrews | University of the Incarnate Word | Seumas MacManus | Baron de Mauley | Gloriana St. Clair | Peterhouse, Cambridge | George W. Macfarlane | Peter Torry | John Bruton | William Pery, 3rd Earl of Limerick | Baron Dunalley | Henry Fox-Strangways, 3rd Earl of Ilchester | Alan Cransberg | Robert Parker Parrott | Alistair Grant | Pollokshields Burgh Hall | E. J. Carroll | John Home Robertson | Brian MacLaren | Ernest Mangnall | George Cayley | Joshua Parlby | James Ogilvie | Patrick IV, Earl of March | 1982 Volvo Masters – Doubles | George Gordon (bishop) | Sir Matt Busby Sports Complex | Margareth Madè | St James's Palace | Alex Ferguson | Sean Connor | Grant Smith (footballer) | Auchterhouse Castle | Peter McKay (cricketer) | Neil Blair | Mactan | George Paice (bowls)",1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5a78daf855429970f5fffdae,comparison,hard,"Which game was released first, Icehouse pieces or Kill Doctor Lucky?",Icehouse pieces | Kill Doctor Lucky,Kill Doctor Lucky | Icehouse pieces | Treehouse (game) | No Promises (Icehouse song) | We Can Get Together | Icehouse (song) | Love in Motion (song) | Boxes (Icehouse album) | Fatal Games | Lego Star Wars: The Video Game | 1984 South Asian Games | Charlie Murder | Star Trek (2013 video game) | Amen: The Awakening | The Lost Vikings | X-Men: The Official Game | Portal 2 | Doctor Strange (2016 film) | Snowdrop (game engine) | Team Fortress 2 | Half-Life 2: Lost Coast | Tomb Raider III | Dancing Stage Fusion | Tomb Raider (2013 video game) | Logan Lucky | Lego Knights' Kingdom | List of Tomb Raider media | The Young Ones (video game) | Tron Evolution: Battle Grids | Lara Croft Go | Aquarium (Aqua album) | Frozen Fever | Murder City (TV series) | Kingsglaive: Final Fantasy XV | Doctor Jones | Sam Fisher (Splinter Cell) | Deceit (Doctor Who novel) | Gamer (film) | Tom Clancy's Splinter Cell: Pandora Tomorrow | Tomb Raider | List of Square Enix companion books | Mighty Max (toyline) | The Fear Merchants | The Key (1961 film) | The Knick | Freaky Eaters (TLC series) | For Screening Purposes Only | The Hard Easy (Adventure Time) | David Mirkin | Naruto: Shippuden (season 21),1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5adc094a55429947ff1738c0,bridge,hard,American Blues included the drummer from which American rock band?,American Blues | Frank Beard (musician),List of Canned Heat members | Frank Beard (musician) | American Blues | Slash's Blues Ball | Chris Robinson Brotherhood | Double Trouble (band) | Matt Cameron | Screaming Trees | Gruntruck | Maroon 5 | Steve Miller Band | Duke Tumatoe | List of songs recorded by Linkin Park | Kent Stax | The Bama Band | The Beach Boys | Kevin Shields | The Rats (American band) | Aurelio Valle | Dave Meros | Hans Orifice | Hall &amp; Oates | Timothy &quot;Yogi&quot; Watts | B2K | Skin Yard | John Fogerty | Gary Lee Conner | The Suicide File | The Unguided | Chris Funk | She's Got the Rhythm (And I Got the Blues) | Even Steven Levee | Under the Blue Moon | Cultural impact of the Beatles | Folk rock | The Beatles | Keith Richards | Something for the Rest of Us | Raimund Marasigan | Bob Seger | Lee Hazlewood | Daniel House | Mark Arm | Owsley Stanley | Vance Powell | The Caledonia Soul Orchestra | Join Hands | Tom Rothrock | Drum Beat | Original Sound,1,1,1,0,1,1,0.5,1.0,1.0,0.5,0.5
rerank,pooled,5ae77c245542997b22f6a795,bridge,hard,"The Indian actor and philanthropist, who starred in ""Mera Damad,"" entered the film industry in what year?",Farooq Sheikh | Mera Damad,Mera Damad | Tariq Khan (actor) | Farooq Sheikh | Duniya Vijay | Manorama (Tamil actress) | Alencier Ley Lopez | Sneha (actress) | Krishnabhaskar Mangalasserri | Gita Dey | Madhuri Dixit filmography | Komal | Rajneesh Duggal | Soha Ali Khan | Sunil Rawal | Debashree Roy filmography | Maharshi Raghava | Paresh Mokashi | Nagesh Bhonsle | Utpal Dutt | Indriati Iskak | Farida Jalal | Anil Chatterjee | Estelle Hemsley | Ashley Cheadle | Ithu Engal Neethi | Mom (film) | Siddhartha Jadhav | Fayyaz Hashmi | Ankahee (2006 film) | Araby Lockhart | Linda Mvusi | Sattam Oru Vilayaattu | Kishore Dang | Deewana (1992 film) | Tahar Rahim | John Waters | Tulu cinema | A. C. Tirulokchandar | Shoba Chandrasekhar | Jacques Sernas | DeObia Oparei | Enrique Carreras | Udanchhoo | Dayna Hart | Sachin Warrier | Carlos Rendón Zipagauta | Divya S. Menon | Sumie Tanaka | Baji Rao I | Shashaa Tirupati,1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5a88f9555542995153361214,bridge,hard,The Jeep Cherokee was originally sold as a variant of a Jeep model produced during what years?,Jeep Cherokee | Jeep Wagoneer (SJ),"Jeep Cherokee (XJ) | Jeep Cherokee (SJ) | Jeep Cherokee | Jeep Wagoneer (SJ) | Jeep Liberty | Jeep Cherokee (KL) | Jeep Liberty (KK) | Jeep Liberty (KJ) | Jeep Grand Cherokee (WK2) | Richard A. Teague | Indian Scout (motorcycle) | Ford flathead V8 engine | Fender Hot Rod Deluxe | Type I Rifle | Remington Model 51 | Rat rod | Volvo T6 | USS Zeilin (APA-3) | SAIC-GM-Wuling | Force India VJM04 | The Great Locomotive Chase | Tupolev Tu-12 | QBB-95 | John Ridge | HP 64000 | 1896 Tennessee Volunteers football team | The Yonah (locomotive) | 1899 Tennessee Volunteers football team | Type 4 rifle | Draining and development of the Everglades | Tecumseh | 1891 Tennessee Volunteers football team | 1938 Tennessee Volunteers football team | United States v. Quiver | Al Haj FAW motors | Gruhn Guitars | Kansas City jazz | The Bama Band | Seminole | 2014 S/S | Seminole Nation of Oklahoma | Tata Consultancy Services | Comanchesaurus | BTS discography | Muscogee language | Seminole music | 2000 Tennessee Titans season | Casey County, Kentucky | 2012 Cleveland Browns season | USS New Jersey (BB-62)",0,1,1,0,1,1,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333
rerank,pooled,5a874ce15542996432c57256,bridge,hard,Where was the person born who was recognized by MIAL and is an American soprano?,Leontyne Price | Mississippi Institute of Arts and Letters,Leontyne Price | Camille Zamora | Myrna Sharlow | The Sopranos | Marissa Perry | Cesira Ferrani | Anna Simpson | Conchita Badía | Evelina Simonaho | Ron Bottcher | Shirley Temple | Sela Ward | Aurelio Valle | Katherine Kath | Eva Riccobono | Daniela Castillo | Gus Williams (musician) | John Lithgow | Marta Ribera | Janine Gutierrez | Margareth Madè | Pietro Germi | Eleonora Pedron | Bruno Kirby | Jackie Lou Blanco | Luigi Rossi | Július Satinský | Ferdinando Provesi | Bernhard Bötel | Joseph LoPiccolo (organized crime) | Ferdi Taygan | Catharina Felser | Jacopo Puccini | Lee Hazlewood | Mona Scott-Young | Calcedonio Di Pisa | Antonio Rotolo | Tomaso Albinoni | Eduardo Troconis | Ottavio Alessi | Alma Pirata | Tony Ave | Salvatore La Barbera | Domenico Scarlatti | Marino Franchitti | Angelo La Barbera | Al Pacino on stage and screen | List of major opera composers | Nick Cordero | Music City Queen,1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5a7e7ed05542991319bc94c2,comparison,hard,"Which magazine is older, Gallery or Dime Magazine?",Dime Magazine | Gallery (magazine),Dime Magazine | Gallery (magazine) | Pluck and Luck | Dime novel | The Little Review Gallery | C24 Gallery | Vanguard (magazine) | Rolling Stone | Snoecks | Lifestyle magazine | Index Magazine | Look (UK magazine) | Christianity Today | Customer magazine | Hänt Bild | M Music &amp; Musicians | List of magazines in Portugal | Chrysalis (magazine) | Jessica Todd Harper | Science Fantasy (magazine) | List of magazines in Malaysia | The Memory of Our People | Terry Richardson | List of magazines in Austria | Shonen Jump (magazine) | Nancy K. Pearson | National Lampoon 1964 High School Yearbook Parody | Dim Gray Bar Press | Linda Duvall | Penske Media Corporation | Villard (imprint) | Dzvinia Orlowsky | Maureen Dragone | The Roald Dahl Treasury | Madonna (book) | British Journal | Young adult fiction | The Best of Roald Dahl | Lady Gaga x Terry Richardson | Medici Vase | Mariette Leslie Cotton | The Twenty-fifth Anniversary Anthology | Cardinal Health | Random House Tower | Nancy Spungen | 2011 Pulitzer Prize | Scout Tufankjian | Piccard Balloons | Digital Media Factory | Tysons Galleria,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5abf44025542993fe9a41def,comparison,hard,which writer has the highest number of skill  Langston Hughes or  Ian McEwan,Ian McEwan | Langston Hughes,"Ian McEwan | Langston Hughes | Langston Hughes Medal | Langston Hughes Society | I, Too (Langston Hughes poem) | Langston Hughes Performing Arts Center | Langston Hughes House | Robert Earl Jones | C. Hugh Holman | Winfred Blevins | Wendell Berry | Kurt Vonnegut | Richard Ford | Stewart Stern | J. G. Farrell | Clinton Walker | Roald Dahl | Henry Roth | C. V. Balakrishnan | Maurice Walsh | Hunter Davies | The Great Gilly Hopkins | James Roland MacLaren | Eric Ambler | Hugh Gallagher (humorist) | Virginia Woolf | Joseph McGrath (film director) | Richard Marsh (author) | Judith Ortiz Cofer | Melissa Fay Greene | Alfred Balk | John Lithgow | The Lord of the Rings | Nancy K. Pearson | John Waters | Andre Norton Award | Ghulam Nabi Firaq | Arild Nyquist | Adriana Trigiani | The Best of Roald Dahl | A Few Best Men | Nebula Award for Best Novel | The Roald Dahl Treasury | Marcus Bontempelli | John Fogerty (engineer) | Mihai Mălaimare Jr. | Alistair Grant | Michael Atkinson | Irish prose fiction | Joshua Parlby",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ab531cc5542990594ba9d23,bridge,hard,How large is the shopping mall where KGOT radio station has its studios ?,Dimond Center | KGOT,"KGOT | Kentucky Oaks Mall | Dimond Center | SM City Cebu | Citadel Mall | The Crossings at Northwest | Mall of New Hampshire | Mall of Georgia | Park City Center | Viaport Rotterdam | Birchwood Mall | Walt Whitman Shops | Eastern Hills Mall | KOKO-FM | Bedok Mall | Karcher Mall | Tower City station | ABQ Uptown | Pavilion Mall | Tysons Galleria | Pinewood Studios | Pierre Bossier Mall | Eastland Mall (Charlotte, North Carolina) | Cobb Galleria Centre | One Marina Boulevard | Fire Radio | Exchange Ilford | ViaPort Florida | Rolling Acres Mall | Original Outlet Mall | Raffles Place MRT Station | Svartisen Hydroelectric Power Station | One Raffles Link | Gwangjang Market | Chevron House | CapitaGreen | Sima Hydroelectric Power Station | Circus Circus Las Vegas | Random House Tower | Concord Pavilion | Truman Sports Complex | Marietta Air Force Station | Kripalu Center | Digital Media Factory | Gum Wall | Oleson Park Music Pavilion | Springfield Park (Wigan) | Shawnee Mission District Stadium | Chatta Bazaar | Superman: Tower of Power",1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5a90605d5542995651fb514d,bridge,hard,What are the names of the members of the Detroit-based hip hop duo who has worked with Jason Gilbert?,Bad Meets Evil | Jason Gilbert,Jason Gilbert | Platinum Pied Pipers | Bizarre (rapper) | Bob Seger | Uptown 3000 | The Muggs | Madtown | Pamela Gilbert | Hip Hop Since 1978 | Meek Mill | ATL (film) | Imajin | Aurelio Valle | Anthony Rossomando | Mona Scott-Young | Even Steven Levee | Hall &amp; Oates | Hanna–McEuen | Danny Jones | Mark Arm | Bad News (band) | List of Canned Heat members | American Blues | Raz-B | Supagroup | ♯JusticeForFlint | Carl Barât | 'Tis Autumn | Daryl Hall | Frank Beard (musician) | Chris Funk | Tom Morello discography | The Bailey Brothers and the Happy Valley Boys | Chris Robinson Brotherhood | Vance Powell | Chris Hanzsek | Stacey Kent | John Fogerty | Steeltown (band) | Jonathan Wolfson | The People (Common song) | Carolina Rain | Mike Smith (A&amp;R man) | Cheech Marin | Brad Alexander | Harry Connick Jr. | SuperMansion | Bradley Gaskin | Alie Ward | Family Reunion (Saliva song),1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5ac45b58554299076e296dad,comparison,hard,"Which has the larger population, Shanghai or Hanggin Rear Banner?",Hanggin Rear Banner | Shanghai,"Hanggin Rear Banner | Urad Rear Banner | Shuangmiao, Inner Mongolia | Shanghai | Chahar Right Rear Banner | Altanochir (1882–1949) | Horqin Left Rear Banner | Ordos City | Shanghai Grand Theatre | Dazhou | Kunming | G5511 Jining–Arun Expressway | Chinese Australians | 2011 Inner Mongolia unrest | Rabat | Ashanti Region | Sinocyclocheilus | Goonellabah, New South Wales | Wolong Special Administrative Region | Tongcheng Subdistrict, Fuding | Dafeng District | Gulangyu | Gorontalo | Xiapu County | Yingkou Lanqi Airport | Tinghu District | Jeonju Hanok Village | Bank of China Tower (Hong Kong) | Zhu Xun | Urbanisation in India | Dian Lake | Dalian Zhoushuizi International Airport | Gwangjang Market | Demography of Greater Manchester | Sinuiju Special Administrative Region | Sinopieris | Dali–Ruili Railway | Yingkou | Bu Xiaolin | Crataegus pinnatifida | Cho Kyuhyun | One Raffles Place | Roman Catholic Diocese of Yingkou | List of TVXQ concert tours | Yingkou East Railway Station | Kunming Museum | CapitaGreen | Yunnan Provincial Museum | Todai (restaurant) | Chatta Bazaar",1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
rerank,pooled,5a8eb4d65542990e94052b82,bridge,hard,"Jacques Mathou starred in Delicatessen, the 1991 French movie in the style of which celebrated American animator?",Delicatessen (film) | Jacques Mathou,Jacques Mathou | Delicatessen (film) | Paris Awakens | Van Gogh (1991 film) | Finishing School (1953 film) | Jacques Sernas | Altair (film) | Balearic Caper | True Lies | La Belle Américaine | Alias French Gertie | Jacques Androuet II du Cerceau | Oceans (film) | James Franco | Chris Marker | Muriel (film) | Alain Resnais | Adrian Molina | Hiroshima mon amour | Life of Riley (2014 film) | Marcel Trillat | Sherry Gunther | Charles Eldridge | Flight of the Innocent | Chris McKay | Rumen Petkov | List of accolades received by La La Land | Musée Henri-Mathieu | Christopher Greenbury | Linda Mvusi | Brian Doyle-Murray | Enrico Casarosa | Semyon Aranovich | Harley Jessup | Salomon de Brosse | Kristof Konrad | LaLee's Kin: The Legacy of Cotton | David and Sandy Reynolds-Wasco | David Weissman | SuperMansion | Cineriz | Latresne | Jean Baptiste Androuet du Cerceau | The Lego Batman Movie | Man of Steel (film) | Bubble (film) | Marco Da Silva (dancer) | Logan Lucky | La Femme Musketeer | Golden Globe Award for Best Animated Feature Film,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5a8038b55542996402f6a485,bridge,hard,"Jacques Sernas, actor in Fugitive in Trieste, was of what nationality?",Fugitive in Trieste | Jacques Sernas,Fugitive in Trieste | Jacques Sernas | Balearic Caper | Altair (film) | Jacques Mathou | Jump into Hell | Jacques Androuet II du Cerceau | Pietro Germi | Branko Tomović | Raimund Harmstorf | David Dencik | Gösta Prüzelius | Július Satinský | Lionel Ngakane | Eleonora Pedron | Semyon Aranovich | Kristof Konrad | François Coli | Alain Resnais | Guido Caldarelli | Serafino (film) | John Waters | Gaspare Spatuzza | Alencier Ley Lopez | Salomon de Brosse | Chris Marker | Luigi Rossi | Joseph LoPiccolo (organized crime) | Calcedonio Di Pisa | Karel Dežman | Henry III of France | Henrik Dorsin | Carlos Rendón Zipagauta | Scott Sidney | Farhaan Faasil | Antonio Rotolo | Farida Jalal | Duniya Vijay | Jon St. Andre | Krajmir | Suicide Kings | Charles Hastings Judd | Thomas Hylland Eriksen | Ashley Cheadle | Sneha (actress) | Michael Hjälm | French battleship Jean Bart (1911) | Last Action Hero | 2015 Rogers Cup – Women's Doubles | Njan Steve Lopez,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ab83d595542990e739ec886,bridge,hard,The VMAQT-1 logo is a female spirit in Irish mythology who heralds the death of what?,Banshee | VMAQT-1,"Banshee | VMAQT-1 | Apsara (disambiguation) | Sea nymph | Pramlocha | Rusalka | Likhoradka | Al Basty | Fomorians | Irish Fairy Tales | The Greek Princess and the Young Gardener | Nanna (Norse deity) | Vídbláin | Seumas MacManus | Official Ireland | Fulla | Andlang | Eir | Jack and His Comrades | Gná and Hófvarpnir | Sága and Sökkvabekkr | Irish Thoracic Society | Hlín | Norse mythology | Aonghus Mór | V. V. Creations | Ancient Order of Hibernians | History of Sinn Féin | Irish Bulletin | Sinn Féin Republican Youth | The Magical Legend of the Leprechauns | Patrick Kennedy (folklorist) | Irish prose fiction | Leader of Sinn Féin | Fensalir | The Voice of Ireland (series 4) | Our Casuarina Tree | Workers' Party of Ireland | Spirit Halloween | List of Death in Paradise episodes | Donegal Celtic F.C. | Aiken Drum | Shayne Workman | Eenasul Fateh | Lord of Islay | German auxiliary cruiser Widder | Sinn Féin Front Bench | Training centre for release of the Atma-energy | Battle of Glendale (Skye) | Aye, and Gomorrah, and other stories",1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0
rerank,pooled,5ae0d52e554299603e418469,bridge,hard,"The actress that played the leading role in the independent film ""A Perfect Ending"" also stars with John Bregar in a 2008 film directed by who?",Barbara Niven | Dead at 17,Barbara Niven | Out in Fifty | Ashley Cheadle | Siobhan Finneran | Romeo + Juliet | Ellie Kemper | Katherine Waterston | Estelle Hemsley | Claudia Drake | Sara Botsford | James Franco | Ed Wood (film) | The Prince and Me | Araby Lockhart | You Me and Captain Longbridge | End of the Road (1970 film) | Lea Thompson | Jessica Rothe | Matilda Lutz | The Prince &amp; Me 2: The Royal Wedding | Emily Jewell | Mera Damad | End of Watch | CrissCross | True Lies | Sarah Drew | The Whole Nine Yards (film) | Dayna Hart | End of Days (film) | Kerr Smith | Patricia Longo | Just Another Romantic Wrestling Comedy | Finishing School (1953 film) | James Dean | Innerspace | Happy Death Day | Broken Arrow (1950 film) | Ava DuVernay | Dicen que soy mujeriego | John Ince (actor) | Romeo and Juliet on screen | David Ayer | Adam Collis | John Waters | Last Year at Marienbad | Agee (film) | Flight of the Innocent | Scott Sidney | Frank McDonald (director) | Enrique Carreras,1,1,1,0,0,0,0.5,0.5,0.5,1.0,1.0
rerank,pooled,5a8f9b8c5542997ba9cb32e6,comparison,hard,"Which band is from England, Fireflight or Dirty Pretty Things?",Dirty Pretty Things (band) | Fireflight,"Dirty Pretty Things (band) | Johanna Bennett | Fireflight | Bang Bang You're Dead (song) | Carl Barât | Deadwood (song) | Wondering (Dirty Pretty Things song) | Anthony Rossomando | Mirage (Digitalism album) | Wolf Alice | Test Icicles | Cool from the Wire | Rise Above (Dirty Projectors album) | Au Pairs (band) | The Saturdays | The Suicide File | Ostava | Skin Yard | Join Hands | Bad News (band) | Goo Goo Dolls | Adam and the Ants | Hellogoodbye | Jane Vain and the Dark Matter | The Flowers of Romance (band) | B2K | Darkthrone | The Smalls | Vanda &amp; Young | The Joys of Living 2008–2010 | Levolution (album) | Mark Arm | Dev Hynes | Wool on Wolves | Truly | Compilation (The Clean album) | Steeltown (band) | Slash's Blues Ball | Nat and Alex Wolff | The Naked Brothers Band (album) | Liquid Acrobat as Regards the Air | Cat Butt | Tom Rothrock | Hall &amp; Oates | The Naked Brothers Band: Music from the Movie | The Young Ones (TV series) | When People Grow, People Go | Hanna–McEuen | Oh, No! Not THEM! | Operation Mojo",1,1,1,0,1,1,0.5,1.0,1.0,1.0,1.0
