method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
dense,per_question,5ac1795f5542994ab5c67d5f,bridge,hard,Who is known for producing the documentary television series based on the book by science historian James Burke?,Connections (TV series) | James Burke (science historian),The Day the Universe Changed | James Burke (science historian) | Connections (TV series) | Cosmos: A Spacetime Odyssey | Richard Hammond's Engineering Connections | Sci Fi Science: Physics of the Impossible | National Geographic Explorer | Aaron Faulls | Ripley's Believe It or Not! (TV series) | Freaky Eaters (TLC series),1,1,,0,1,,0.5,1.0,,0.5,0.5
dense,per_question,5ab1e984554299340b525428,comparison,hard,which is larger Asante Traditional Buildings or Gulangyu?,Asante Traditional Buildings | Gulangyu,Asante Traditional Buildings | Gulangyu | Imanishi family's House | Groups of Traditional Buildings | Jeonju Hanok Village | Cultural Property (Japan) | Open-air museums in Slovakia | Omodos | Ballenberg | Museumsdorf Niedersulz,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a86769c5542994775f60776,bridge,hard,Armageddon in Retrospect was written by the author who was best known for what 1969 satire novel?,Armageddon in Retrospect | Kurt Vonnegut,Armageddon in Retrospect | Kurt Vonnegut | Satyricon | Claudia Durst Johnson | Little Big Man (novel) | Joanna Russ | Hugh Gallagher (humorist) | Jaroslav Hašek | The Magic Christian (novel) | José María Gironella,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ab7da6f55429928e1fe3928,bridge,hard,Patrick Kennedy is known for his collections of Irish  folktales from a province situated in which part of Ireland ?,Leinster | Patrick Kennedy (folklorist),Patrick Kennedy (folklorist) | Irish Fairy Tales | Jack and His Comrades | Brian Kennedy (singer) | Patrick Kennedy (1823–1858) | The Greek Princess and the Young Gardener | Seumas MacManus | Leinster | Sindhi folk tales | Amy Corzine,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5ae497f15542995ad6573db8,bridge,hard,What NIFL Premier Intermediate League team did Sean Connor play for?,Lisburn Distillery F.C. | Sean Connor,Sean Connor | NIFL Premier Intermediate League | Northern Ireland Intermediate League | Sport &amp; Leisure Swifts F.C. | Northern Ireland Football League | Donegal Celtic F.C. | Newington Youth F.C. | Queen's University Belfast A.F.C. | Portstewart F.C. | Lisburn Distillery F.C.,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5ae6f2a7554299572ea5464a,bridge,hard,"Which character does this protagonist, who secretly loves and marries a member of the rival house, of William Shakespeare's tragedy that has a fictional character Benvolio slay?",Benvolio | Romeo,Benvolio | Romeo | Juliet | Prince Hamlet | Shakespearean tragedy | Romeo and Juliet (1954 film) | Revenge tragedy | Macbeth | Anna Devane | Rory Williams,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5adea9ea55429939a52fe934,bridge,hard,"What was the name of the fanzine that interviewed the Sex Pistols bassist when he was in the band ""The Flowers of Romance?""",Sid Vicious | The Flowers of Romance (band),The Flowers of Romance (band) | Sid Vicious | Nancy Spungen | The Idols with Sid Vicious | Glen Matlock | Ex Pistols | The Swindle Continues | Live at Winterland 1978 (Avengers album) | Bodies (Sex Pistols song) | Revolution in the Classroom,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a7caae75542996dd594b971,bridge,hard,"What, known as AAS, is commonly used in bodybuilding?",Anabolic steroid | Steroid use in Australia,Anabolic steroid | Methyltestosterone | Steroid use in Australia | Metandienone | Tensile testing | Trickle valve | Pox (drink) | STOLport | Belling-Lee connector | Docking (animal),1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5ac01bb8554299012d1db5a6,bridge,hard,"Which American character actor who starred on the television series ""Stargate SG-1"" (1997–2007) and appeared in ""Episode 8"" of ""Twin Peaks"" as a guest star?",Don S. Davis | Episode 8 (Twin Peaks),Don S. Davis | Stargate SG-1 (season 8) | Samantha Carter | George Hammond (Stargate) | Redemption (Stargate SG-1) | Vala Mal Doran | Stargate: Continuum | Stargate SG-1 | Lost City (Stargate SG-1) | Episode 8 (Twin Peaks),1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5abc3a65554299700f9d782d,bridge,hard,Candy Coburn has shared the stage with an American country music group with who playing guitar?,Candy Coburn | Lady Antebellum,Candy Coburn | Lady Antebellum | Highspeed Hayride | Hometown News | The Bama Band | Snapback (song) | Hanna–McEuen | Baby Girl (Sugarland song) | Heaven Bound (I'm Ready) | Carolina Rain,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ae3ff575542995dadf242aa,bridge,hard,What is the population according to the 2007 population census of the city in which the National Archives and Library of Ethiopia is located?,Addis Ababa | National Archives and Library of Ethiopia,National Archives and Library of Ethiopia | Addis Ababa | List of ethnic groups in Ethiopia | National Archives of Zambia | National Archives of Bangladesh | National Archives of Namibia | National Archives of Mauritania | Bibliothèque et Archives nationales du Québec | Religion in Ghana | Gaboš,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a89fb525542993b751ca9d6,bridge,hard,Which composer created Night Ferry first performed in 2012 at Symphony Center in Chicago?,Night Ferry (composition) | Symphony Center,"Night Ferry (composition) | Symphony Center | Proceed, Moon | Symphony No. 5 (Rouse) | Clarinet Concerto (Rouse) | Soundings (Carter) | The Seamstress (Clyne) | Spangled Unicorn | Alternative Energy (composition) | Anthology of Fantastic Zoology",1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ab3d69255429969a97a81c9,bridge,hard,To which aircraft carrier was the VMF-213 Marine Fighting Squadron assigned to durning World War II?,USS Essex (CV-9) | VMF-213,VMF-213 | VMF-512 | VMF-222 | VMF-221 | VMF-452 | VMF-511 | VMF-111 | VMF-215 | VMF-236 | USS Essex (CV-9),1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5ac5199a5542994611c8b38a,comparison,hard,Can Stenocereus and Pachypodium both include tree like plants?,Pachypodium | Stenocereus,Pachypodium | Stenocereus | Pachypodium lealii | Coprosma repens | Parkia timoriana | Our Casuarina Tree | Durvillaea willana | Davey Tree Expert Company | Weak heap | Nitrogen assimilation,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ae048a255429924de1b708e,bridge,hard,What movie did Pitof direct which had an action-adventure tie-in video game based off of it in 2004?,Catwoman (film) | Catwoman (video game),Tron Evolution: Battle Grids | Lego Star Wars: The Video Game | X-Men: The Official Game | Star Trek (2013 video game) | Tron: Evolution | Lego Knights' Kingdom | Catwoman (video game) | Mighty Max (toyline) | Shrek Forever After (video game) | Catwoman (film),0,0,,0,0,,0.0,0.0,,0.14285714285714285,0.14285714285714285
dense,per_question,5a9068a95542990a98493621,bridge,hard,"on 16 January 1995 ""First Knight"" was being filmed at a studio located how far from Windsor ?",Filming of James Bond in the 1990s | Pinewood Studios,"Filming of James Bond in the 1990s | Pinewood Studios | Julia Ormond | 1995 Benson and Hedges Open | List of Home and Away characters (1995) | BBC World News | Sam Long | Donald Duffy | Danny Bakker (footballer, born 16 January 1995) | Kurama Tatsuya",1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5adf9dc3554299025d62a2e6,bridge,hard,"What is the name of the actress who has received a Drama Desk award and was part of the cast album for the 2007 Broadway production of the hit musical, ""Grease""?",Grease: The New Broadway Cast Recording | Laura Osnes,Grease: The New Broadway Cast Recording | Laura Osnes | Drama Desk Award for Outstanding Director | Drama Desk Award for Outstanding Solo Performance | Gerard Alessandrini | Open Admissions | Kenneth Posner | Brad Alexander | Nick Cordero | 9 to 5 (musical),1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ae406245542995dadf242e2,bridge,hard,"Marion Greene was a health policy analyst for St. Judt Medical company, which had how many principal operations worldwide?",Marion Greene | St. Jude Medical,Everette James | Marion Greene | National Association for Public Health Policy | Diana Zuckerman | Sachin H. Jain | Health services research | California Center for Public Health Advocacy | St. Jude Medical | 25 Field Ambulance | Forward surgical teams,1,1,,0,0,,0.5,0.5,,0.5,0.5
dense,per_question,5ab6369655429953192ad2a1,comparison,hard,Which Genus has more species Eucryphia or Lepidozamia ?,Eucryphia | Lepidozamia,Eucryphia | Lepidozamia,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ae628f55542995703ce8b32,bridge,hard,"In what city was the Italian Baroque composer who composed a set of sonatas, titled Op. 5, born?","Antonio Vivaldi | Six Violin Sonatas, Op. 5 (Vivaldi)","Six Violin Sonatas, Op. 5 (Vivaldi) | Domenico Scarlatti | Antonio Vivaldi | Tomaso Albinoni | Luigi Rossi | Antonio Lotti | Lorenzo Ratti | Jean-Baptiste Senaillé | Francesco Scarlatti | George Frideric Handel",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5adccdd55542992c1e3a2408,bridge,hard,"Meaning ""reddish water"" in Hawaiian, which location was Butch Van Artsdalen known for surfing 25-foot waves at?","Butch Van Artsdalen | Waimea Bay, Hawaii","Butch Van Artsdalen | Waimea Bay, Hawaii | Waimea | Waimea Canyon State Park | Lake surfing | Tow-in surfing | Mister Pipeline | Skimboarding | Donald West VanArtsdalen | Brylan Van Artsdalen",1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5abd1529554299114383a1e3,bridge,hard,What type of magazine is Eugene Habecker the chairman of?,Christianity Today | Eugene Habecker,Eugene Habecker | Christianity Today | Eugene R. Black Sr. | Edward E. Cox | Chasing Daylight (book) | Eugene Melnyk | Eugene Cross Park | QBB-95 | Type I Rifle | Type 4 rifle,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a78db8055429970f5fffdb2,bridge,hard,"Flyboys stars which actor who was nominated for an Academy Award for ""127 Hours""?",Flyboys (film) | James Franco,Flyboys (film) | 127 Hours | List of accolades received by 127 Hours | Danny Boyle | Academy Award for Best Film Editing | Treat Williams | 127 Hours (soundtrack) | James Franco | People Like Us (soundtrack) | Silicon Imaging,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5ab9debb55429955dce3ed97,bridge,hard,"The English actor Kris Marshall played which character in the highly rated comedy-drama television series ""Death in Paradise""?",Death in Paradise (TV series) | Kris Marshall,Death in Paradise (TV series) | Humphrey Goodman | Kris Marshall | List of Death in Paradise episodes | Murder City (TV series) | Citizen Khan | Ambulance (TV series) | Sold (TV series) | Metropolis (TV series) | My Family (series 1),1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5ae791ef55429952e35ea979,bridge,hard,In what month was the relief first officer of the flight that crashed on its way to Cairo with a stop in New York Born?,EgyptAir Flight 990 | Gameel Al-Batouti,EgyptAir Flight 990 | Gameel Al-Batouti | Colgan Air Flight 9446 | Air Tahoma Flight 185 | FedEx Express Flight 80 | Garuda Indonesia Flight 200 | LeRoy W. Homer Jr. Foundation | Summit Air Flight 409 | Third officer (aeronautics) | Aurelio Valle,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ab8f7535542991b5579f0a7,comparison,hard,Which film was released first: Sacred Planet or Oz the Great and Powerful?,Oz the Great and Powerful | Sacred Planet,Sacred Planet | Oz the Great and Powerful | The Marvelous Land of Oz | James Franco | Snegithiye | Compilation (The Clean album) | Deewana (1992 film) | Sneha (actress) | Game (2016 film) | Toys in the Attic (2009 film),1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ac119335542992a796dede4,bridge,hard,I'd Come for You is a single by the band formed in what Alberta city?,I'd Come for You | Nickelback,I'd Come for You | The Famines (band) | Wool on Wolves | The Smalls | The Grassroot Deviation | Chixdiggit | Jane Vain and the Dark Matter | Dead Jesus | Nickelback | Beija Flor,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5a7d2afd5542995f4f402221,comparison,hard,"Who is older, Ferdi Taygan or Mahesh Bhupathi?",Ferdi Taygan | Mahesh Bhupathi,Ferdi Taygan | Mahesh Bhupathi Tennis Academy | Mahesh Bhupathi | 2000 Wimbledon Championships – Men's Doubles | 1983 Volvo International – Doubles | 1982 U.S. Pro Indoor – Doubles | 1982 US Open – Mixed Doubles | 1983 Donnay Indoor Championships – Doubles | 1982 Volvo Masters – Doubles | 1982 French Open – Men's Doubles,1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a8dd5f955429917b4a5bcc7,bridge,hard,"Other than racing, what sport does the 1998 champion of the Toyota GRand Prix practice?",1998 Toyota Grand Prix of Long Beach | Alex Zanardi,1998 Toyota Grand Prix of Long Beach | 2006 Toyota Grand Prix of Long Beach | 2014 Toyota Grand Prix of Long Beach | Toyota Pro/Celebrity Race | 2017 Toyota Grand Prix of Long Beach | 2013 Toyota Grand Prix of Long Beach | 2015 Toyota Grand Prix of Long Beach | 2016 Toyota Grand Prix of Long Beach | Ryan Hunter-Reay | Alex Zanardi,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5a83a532554299334474606f,bridge,hard,Where did Ian Harland study prior to studying at the oldest college at the University of Cambridge?,"Ian Harland | Peterhouse, Cambridge","Ian Harland | Peterhouse, Cambridge | Wolfson College, Cambridge | UC Berkeley College of Natural Resources | Trinity Hall Boat Club | College of Charleston | Scott Christian College | Ismail Yusuf College | Doehling–Heselton Memorial Trophy | Campbell Field (Colorado)",1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a90692f5542990a98493625,bridge,hard,In what 1997 American mystery crime film did Johnny Galecki start in?,Johnny Galecki | Suicide Kings,Suicide Kings | Johnny Galecki | The Mystery of the Yellow Room (1919 film) | Kingston: Confidential | The Law &amp; Harry McGraw | Herbert Brean | Mystic River (film) | The Renegades | Morgan's Ferry | Penny (The Big Bang Theory),1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a7555215542996c70cfaee1,comparison,hard,"Which came to market first, ""Hey Pa! There's a Goat on the Roof"" or ""Poleconomy""",Hey Pa! There's a Goat on the Roof | Poleconomy,Hey Pa! There's a Goat on the Roof | Rove goat | Poleconomy | Chatta Bazaar | Pashmina | VELUX | Friendship Hall | Ford flathead V8 engine | Vetigel | Verão Vermelho,1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a90580655429933b8a204ef,bridge,hard,What record did the Super Bowl XXXIV champions finish the regular-season with in 1999?,1999 St. Louis Rams season | 2000 Tennessee Titans season,Super Bowl XXXIV | Super Bowl XXXVII | 1999 St. Louis Rams season | 2000 Tennessee Titans season | List of Tennessee Titans seasons | Ted Plumb | Super Bowl LIII | Dré Bly | Bill Leavy | Ricky Proehl,0,1,,0,1,,0.0,1.0,,0.3333333333333333,0.3333333333333333
dense,per_question,5a88e605554299206df2b39c,bridge,hard,What is the population of the town at the intersection of Interstate Highways 77 and  the longest Interstate highway within the borders of Virginia?,"Interstate 81 in Virginia | Wytheville, Virginia","Interstate 81 in Virginia | Interstate 85 in Virginia | Interstate 40 in North Carolina | List of Interstate Highways in Maryland | List of Interstate Highways in Illinois | List of Interstate Highways in Texas | List of Interstate Highways in New York | Wytheville, Virginia | List of auxiliary Interstate Highways | 1962 Utah state route renumbering",1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5add67915542992200553af8,bridge,hard,What was the nickname of the hitman hired by an Italian American Criminal Organization?,Philadelphia crime family | Salvatore Testa,Joseph LoPiccolo (organized crime) | Philadelphia crime family | Mexican Mafia | Los Angeles crime family | Italian American One Voice Coalition | Salvatore Testa | National Italian American Sports Hall of Fame | Barrow Gang | The Sopranos | Operation Power Outage,1,1,,0,0,,0.5,0.5,,0.5,0.5
dense,per_question,5a8463545542990548d0b2a3,bridge,hard,What was the position of Jean Baptiste Androuet du Cerceau under the man who was King of the Polish-Lithuanian Commonwealth from 1573 to 1575?,Henry III of France | Jean Baptiste Androuet du Cerceau,Jacques Androuet II du Cerceau | Jean Androuet du Cerceau | Paul Androuet du Cerceau | Androuet du Cerceau | Jacques I Androuet du Cerceau | Henry III of France | Jean Baptiste Androuet du Cerceau | Warsaw Confederation | Jean Baptiste Assenede | Salomon de Brosse,0,0,,0,0,,0.0,0.0,,0.16666666666666666,0.16666666666666666
dense,per_question,5a74684655429929fddd8410,bridge,hard,"Which American music star appeared as a guest in a Will & Grace episode called ""Back Up, Dancer""?","Back Up, Dancer | Janet Jackson","Back Up, Dancer | Emily Bowker | Janet Jackson | Glee: The Music, The Power of Madonna | Joey Miyashima | My Generation (talk show) | It's Always Sunny in Philadelphia (season 6) | Old 8×10 | The Surreal Life: Fame Games | Let That Be Your Last Battlefield",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a835c9f5542992ef85e228a,bridge,hard,What army did the namesake of the ship launched as the München in 1930 fight in during the American Revolutionary War?,Friedrich Wilhelm von Steuben | SS General von Steuben,SS General von Steuben | MV Empire Windrush | HMS Vulture (1776) | Friedrich Wilhelm von Steuben | USS Zeilin (APA-3) | HMS Swan (1767) | USS Proton (AG-147) | Robert Plampin | United States Army | Tobago (1793 ship),1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5ae7edee554299540e5a56ad,bridge,hard,The Church of the Guanche People was founded in the city that is on the most populated island of what larger area?,Church of the Guanche People | Tenerife,"Church of the Guanche People | Guanche mummies | Tenerife | Mactan | Vilsandi | Pungdo | Karlsøy Church | Loppa Church | Wheeling Island | Bjørnøya, Haram",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a8ee4315542990e94052ba7,bridge,hard,What officially ended the first phase of the military conflict between the British Raj and the Emirate of Afghanistan from 1878 to 1880?,Second Anglo-Afghan War | Treaty of Gandamak,"Second Anglo-Afghan War | Emirate of Afghanistan | Treaty of Gandamak | Afghan Civil War (1996–2001) | Shagai Plateau | Bukhara operation (1920) | Edict of Amboise | 2010 Northern Hemisphere summer heat waves | Working Group on Internet Governance | Line 2, Suzhou Rail Transit",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a8cb288554299585d9e3726,bridge,hard,"The mass killing that took place at Oakland, California on April 2, 2012 was less deadly than the one that took place on October 1, 2015 in which state?",Oikos University shooting | Umpqua Community College shooting,Oikos University shooting | Umpqua Community College shooting | April 2007 Mosul massacre | Early-April 1957 tornado outbreak sequence | Račak massacre | Tezno massacre | Los Cabos International Film Festival | 1972 American League Championship Series | Gymnastics at the 2002 Asian Games | Robinson Ekspeditionen 2008,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5adfbca255429942ec259b2c,bridge,hard,"When did the rock band that sang ""All Join Hands"" rise to prominence? ",All Join Hands | Slade,"All Join Hands | Join Hands | Crackers: The Christmas Party Album | The Rats (American band) | Tom Morello discography | Slade | The Joys of Living 2008–2010 | Playground Twist | Rise Above (Dirty Projectors album) | You're Gonna Go Far, Kid",1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5ae24abc5542994d89d5b3c3,bridge,hard,Where is the company that owns thanKing Horse pub restaurant chain based ?,Greene King | Hungry Horse,Hungry Horse | Greene King | The Works (restaurant) | VIP's | Piccadilly Pub | The Chessels | Chefette | Klenger Burger | Fazoli's | Todai (restaurant),1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ab802085542990e739ec7ca,bridge,hard,What is the uppermost age range for the sort of fiction written by Alexander Gordon Smith?,Alexander Gordon Smith | Young adult fiction,Alexander Gordon Smith | Young adult fiction | Irish prose fiction | Grant Smith (footballer) | Escape from Furnace | The Inventors | George Gordon (bishop) | James Ogilvie | Junior school | Sugardaddyforme.com,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5adfa3da554299025d62a317,bridge,hard,"What is the birthday of the actress who was the Duchess in ""The Revengers Tragedy""?",Diana Quick | Revengers Tragedy,Revengers Tragedy | Emily Jewell | The Duchess of Padua | The Revengers' Comedies | Revengers Tragedy (album) | Grand Duke's Official Birthday | Diana Quick | Revengers Tragedy (song) | Appius and Virginia | Murder of Grace Brown,1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5a76e88555429972597f13f4,bridge,hard,Which film starring Patrick Tatten is based on a book written by Steve Lopez?,Patrick Tatten | The Soloist,Njan Steve Lopez | Third and Indiana | Patrick Tatten | True Love (book) | Alencier Ley Lopez | Can't Buy Me Love (film) | Farhaan Faasil | The Soloist | The Three Lives of Thomasina | The Fear Merchants,0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
dense,per_question,5ac3ae475542995ef918c1e5,comparison,hard,Are Skeptical Inquirer and The Progressive Populist both tabloid-style magazines?,Skeptical Inquirer | The Progressive Populist,The Progressive Populist | Skeptical Inquirer | Kendrick Frazier | Wonder en is gheen Wonder | Susan Gerbic | CSICon | James Alcock | Barry Beyerstein | William R. Harwood | Exeter incident,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5abffc41554299012d1db551,bridge,hard,"The 1984 film ""Marlene"" is a documentary about an actress born in what year?",Marlene (1984 film) | Marlene Dietrich,Marlene (1984 film) | Marlene Dietrich | Sara Botsford | Evelina Simonaho | Julie Ordon | Madhuri Dixit filmography | Gina Pareño | Lisa Wilcox | Daniela Castillo | Kishore Dang,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5ae4c39f5542995dadf243fb,bridge,hard,Which former mill town is near Rivington Hall Barn?,Bolton | Rivington Hall Barn,"Rivington Hall Barn | Rivington Hall | Manor of Rivington | Stank Hall | Savage, Maryland | Bolton | Almonte, Ontario | Muddy Creek Forks Historic District | Baron Burnham | Wilton, Maine",1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5a79c6a55542994bb9457091,bridge,hard,"What prolific English engineer, who died on 15 December 1857, contributed to the advent of the hot air engine by way of their open cycle devices?",George Cayley | Hot air engine,Hot air engine | Stoddard engine | George Cayley | External combustion engine | Stephen Boreham | Gas-generator cycle | Piccard Balloons | Manson-Guise Engine | Daboll trumpet | Working fluid,1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a7be5bd5542997c3ec972ba,comparison,hard,"Which dog is considered a giant dog breed, the  Leonberger or the Basset Hound?",Basset Hound | Leonberger,Leonberger | Basset Hound | Giant dog breed | Bulldog | Dog Tales (1958 film) | Barnyard Dawg | List of U.S. state dogs | Cão de Gado Transmontano | Fred Basset | Breed standard (dogs),1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a7ec61a55429934daa2fc5f,comparison,hard,Are Staten Island Catapult and This Is Elvis both documentaries?,Staten Island Catapult | This Is Elvis,"Staten Island Catapult | Brian C. Bialiy | Staten Island Register | This Is Elvis | St. George, Staten Island | College of Staten Island Baseball Complex | Staten Island | Staten Island Borough Hall | Staten Island Technical High School | Staten Island Community Board 1",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a7cb9b95542990527d55515,bridge,hard,"What is the year of the event that occured first, Making Today a Perfect Day was produced, or Frozen was produced?",Frozen Fever | Making Today a Perfect Day,Making Today a Perfect Day | Perfect Day (Jim Jones song) | One Perfect Day (Lydia Denker song) | New Scandinavian Cooking | A Perfect Day (song) | Frozen Fever | Shaggy Dog Story (TV) | Naruto: Shippuden (season 21) | A Young Girl in 1941 with No Waist at All | Walk on the Wild Side (Lou Reed song),1,1,,0,0,,0.5,0.5,,1.0,1.0
dense,per_question,5a867089554299211dda2b30,comparison,hard,"Which magazine is published more often, Shonen Jump or Rolling Stone?",Rolling Stone | Shonen Jump (magazine),Shonen Jump (magazine) | Weekly Shonen Jump (American magazine) | Rolling Stone | Cross Manage | Kyosuke Usuta | Nisekoi | List of Bobobo-bo Bo-bobo chapters | List of Naruto chapters (Part I) | Black Clover | Rosario + Vampire,1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5ae1801955429901ffe4aec4,bridge,hard,Where is the Cocoa Krispies and former Superman sponsor located?,Adventures of Superman (TV series) | Kellogg's,Cocoa Krispies | Superman: Tower of Power | Kellogg's | 1 Wall Street Court | Conexus Arts Centre | Adventures of Superman (TV series) | Vodafone Events Centre | The O2 Arena | Musée Henri-Mathieu | Wisconsin Center,0,1,,0,0,,0.0,0.5,,0.3333333333333333,0.3333333333333333
dense,per_question,5a76387d554299109176e6ba,comparison,hard,Who was born first Am Rong or Ava DuVernay ?,Am Rong | Ava DuVernay,Emayatzy Corinealdi | Am Rong | Ava DuVernay | This Is the Life (2008 film) | ♯JusticeForFlint | Selma (film) | Takeshi Fukunaga | Howard Barish | Spencer Averick | Robert Glasper,1,1,,0,1,,0.5,1.0,,0.5,0.5
dense,per_question,5abd0d635542992ac4f381b8,bridge,hard,How many days did it take the Best New Artist of 2009 to sell 2 million copies of an album in the UK and break a twenty year old record?,Adele | Robson &amp; Jerome (album),List of Billboard 200 number-one albums of 2002 | Robson &amp; Jerome (album) | Encore (Eminem album) | Japan Record Award for Best New Artist | Adele | Every End of the Day | The Foundation (Zac Brown Band album) | MTV Video Music Award for Best New Artist | Premio Lo Nuestro 2003 | SAIC-GM-Wuling,1,1,,0,1,,0.5,1.0,,0.5,0.5
dense,per_question,5ae68fcb5542992ae0d1635b,bridge,hard,"""Ew!"" is a song by a television host born where?",Ew! | Jimmy Fallon,Ew! | Jason Byrne (comedian) | Zhu Xun | Jimmy Fallon | Mat Dan | Dayna Hart | Denis Latin | Erika Moulet | Susan Stafford | Jim Puplava,1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5ab28b12554299449642c8ee,bridge,hard,The northern English anglian Kingdom in the Humber estuary spoke what dialect of english?,Kingdom of Northumbria | Northumbrian dialect,Essex dialect | Kingdom of Northumbria | Northumbrian dialect | Cumbrian dialect | Humber Forts | Humberside | Humberhead Levels | South Ferriby | M180 motorway | Humber Warhawks,1,1,,0,1,,0.5,1.0,,0.5,0.5
dense,per_question,5a7133565542994082a3e65c,bridge,hard,"What Kentucky county has a population of 60,316 and features the Lake Louisvilla neighborhood?","Lake Louisvilla, Louisville | Oldham County, Kentucky","Lake Louisvilla, Louisville | Kentucky County, Virginia | Oldham County, Kentucky | Casey County, Kentucky | Benjamin Logan | John Logan (pioneer) | John Bowman (pioneer) | Battle of Blue Licks | Westervelt massacre | Tara Conner",1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5abbd3ac55429931dba1458b,comparison,hard,Are both Duke Energy and Affiliated Managers Group based in Massachusetts?,Affiliated Managers Group | Duke Energy,Duke Energy | Affiliated Managers Group | Duke Energy Florida | Progress Energy Inc | Crescent Communities | Sean Healey | Crystal River Energy Complex | Gulfstream Natural Gas Pipeline | Sabal Trail Transmission Pipeline | Darrell Crate,1,1,,1,1,,1.0,1.0,,1.0,1.0
dense,per_question,5a85ab905542994c784ddb35,bridge,hard,"Two positions were filled in The Voice of Ireland b which British-Irish girl group based in London, England?",The Saturdays | The Voice of Ireland (series 4),The Voice of Ireland (series 4) | List of Girls Aloud concert tours | The Saturdays | Headlines! | On Your Radar | Vanessa White | Higher (The Saturdays song) | Issues (The Saturdays song) | Forever Is Over | Notorious (The Saturdays song),1,1,,0,1,,0.5,1.0,,1.0,1.0
dense,per_question,5a8d93ad554299653c1aa13d,comparison,hard,"Who was also an actor, Serri or John Fogerty?",John Fogerty | Serri (singer),John Fogerty (engineer) | Joseph Fogerty Sr. | John Frederick Fogerty | John Fogerty | Serri (singer) | John Fogerty (album) | The Long Road Home | Rockin' All Over the World | Almost Saturday Night | Duke Tumatoe,0,1,,0,1,,0.0,1.0,,0.25,0.25
