method,setting,example_id,question_type,level,question,gold_titles,retrieved_titles,any_evidence_recall@2,any_evidence_recall@5,any_evidence_recall@10,full_evidence_recall@2,full_evidence_recall@5,full_evidence_recall@10,partial_evidence_recall@2,partial_evidence_recall@5,partial_evidence_recall@10,reciprocal_rank_at_10,reciprocal_rank_at_50
bm25,pooled,5a7166395542994082a3e814,bridge,hard,"What is the name of the fight song of the university whose main campus is in Lawrence, Kansas and whose branch campuses are in the Kansas City metropolitan area?",Kansas Song | University of Kansas,"University of Kansas | University of Missouri–Kansas City | University of the Incarnate Word | Kansas City jazz | North Kansas City, Missouri | Downtown Kansas City | Kansas City Scout | CommunityAmerica Ballpark | Kansas City metropolitan area | History of the Kansas City metropolitan area | Kansas Song | Kauffman Stadium | Arrowhead Stadium | Carnegie Mellon University in Qatar | Children's Mercy Park | Truman Sports Complex | Olive Branch, Mississippi | History of the Minnesota Twins | Woody Guthrie Folk Festival | Shawnee Mission District Stadium | Brown County, Kansas | Olathe East High School | Southaven, Mississippi | Wolfson College, Cambridge | Ontario Veterinary College | Penny (The Big Bang Theory) | Smyrna, Georgia | Biratnagar | Western University of Health Sciences | All-time Sporting Kansas City roster | Covington, Tennessee | List of tallest buildings in São Paulo | Texas Tech University | Marion, Arkansas | Civil War (college football game) | Charlotte metropolitan area | Neosho State Fishing Lake | United States Army | Inner Mongolia University of Technology | Fortaleza Metro | Mountbatten family | Germán Barranca | Southeastern Conference | Newark, New Jersey | Strasbourg | Buena Vista (brand) | Parkridge, Saskatoon | Mankato, Minnesota | Gerald R. Ford Presidential Library | Frank L. Schmidt",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5a877e5d5542993e715abf7d,bridge,hard,"What screenwriter with credits for ""Evolution"" co-wrote a film starring Nicolas Cage and Téa Leoni?",David Weissman | The Family Man,The Family Man | David Weissman | Deadfall (1993 film) | Drive Angry | It Could Happen to You (1994 film) | Season of the Witch (2011 film) | Time to Kill (1989 film) | Krishnabhaskar Mangalasserri | City of Angels (film) | Gone in 60 Seconds (2000 film) | Ungod | A Summer in the Cage | Enrique Carreras | Ako Mitchell | Alain Resnais | Ashley Cheadle | Brett C. Leonard | Larry Wilson (screenwriter) | Christopher Greenbury | List of songs recorded by Ellie Goulding | The Prince and Me | Please Don't Eat the Daisies | Christopher Mitchell (actor) | Can't Buy Me Love (film) | Rizzo the Rat | Fugitive in Trieste | Criminal Lawyer | A Kiss for Corliss | Last Man Standing (1996 film) | Altair (film) | Dead Awake (2010 film) | The Muppet Christmas Carol | Ralph Ince | Song of Arizona | Fatal Games | Cowboys and Angels (Dustin Lynch song) | Black 13 | The Tragedy of Romeo and Juliet (film) | Savage Weekend | True Lies | Hoppy Serves a Writ | 4 Devils | Sumie Tanaka | Street Kings 2: Motor City | Trouble light | The New Lot | San Fernando Valley (film) | Loving You Is My Sin | Campus Confessions | Silver Bells (film),1,1,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
bm25,pooled,5ab3b0bf5542992ade7c6e39,bridge,hard,What year did Guns N Roses perform a promo for a movie starring Arnold Schwarzenegger as a former New York Police detective?,End of Days (film) | Oh My God (Guns N' Roses song),"Oh My God (Guns N' Roses song) | Last Action Hero | End of Days (film) | Pergament Home Centers | Get Christie Love! | Guns N' Roses discography | Chinatown Nights (1929 film) | It Could Happen to You (1994 film) | Krishnabhaskar Mangalasserri | Andy Straka | Arnold Schwarzenegger filmography | True Lies | Silver Bells (film) | Paddy O'Toole | The Dragon, the Hero | Strip search phone call scam | The Magic Christian (novel) | Adriana Trigiani | Compliance (film) | Joey Miyashima | Savage Weekend | Steven Adler | Hamish and Andy's Gap Year | Tahar Rahim | Mercury Rising | Man Against the Mob | Midnight Sun (2006 film) | Château Élysée | Komal | 2008 Cleveland Browns season | Shut Up, Make Love | Manhattan Life Insurance Company | Andrea Stewart-Cousins | Shomwa Shamapande | Bobbi Bacha | Jungle (X Ambassadors and Jamie N Commons song) | Police perjury | Slash's Blues Ball | Wilton Mall | Jalam (film) | Unbreakable (film) | Total Recall (1990 film) | Brett C. Leonard | Criminal Lawyer | The Family Man | Curt Smith (basketball) | Eastern Hills Mall | The Boys Next Door (1996 film) | Fred Hageman | Ankahee (2006 film)",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5ab56e32554299637185c594,comparison,hard,Are Random House Tower and 888 7th Avenue both used for real estate?,888 7th Avenue | Random House Tower,"Pershing Square Capital Management | Random House Tower | Villard (imprint) | 888 7th Avenue | Hounsfield Heights/Briar Hill, Calgary | Real estate technology | Tower City station | Avenue Capital Group | South Phoenix | Real estate benchmarking | Elmwood Historic District–West | Ryman Auditorium | Elmwood Historic District–East | Hatton Castle, Angus | Kingsley Dam | Auchterhouse Castle | Equix | Deep-fried peanuts | William H. Cook Water Tank House | Superman: Tower of Power | Birgu Clock Tower | Clock Tower, Brighton | Dukenfield Hall | Governor's House, Knutsford | Clock Tower of Murshidabad | The House of Tiny Tearaways | Asset classes | Tower Hill Memorial | Trump International Hotel Las Vegas | Eric Schultz | Azam mosque of Qom | Kumanovo Clock Tower | Middlebourne Historic District | Earl Belmore | Clear Creek Meeting House | Galle Clock Tower | 7th Virginia Regiment | Murder of Grace Brown | Patty and Selma | Loan modification in the United States | Junior school | Charles T. Holt House | Tropicana – Las Vegas Boulevard intersection | Symphony Center | Buena Vista Park | P'ent'ay | Steroid use in Australia | Zero (game engine) | Tensile testing | Ethiopia–Japan relations",1,1,1.0,0,1,1.0,0.5,1.0,1.0,0.5,0.5
bm25,pooled,5ab6d09255429954757d337d,bridge,hard,The football manager who recruited David Beckham managed Manchester United during what timeframe?,1995–96 Manchester United F.C. season | Alex Ferguson,"Ernest Mangnall | Joshua Parlby | Sir Matt Busby Sports Complex | Alex Ferguson | 1996 FA Charity Shield | David Beckham Academy | Matt Busby | Togo women's national football team | David Beckham's Soccer USA | Manchester United F.C. | The Class of '92 | Alan Cransberg | Manchester United F.C. in European football | Orvar Bergmark | The Family Man | Nick Powell | Curzon Ashton F.C. | Ashley Young | Barrow Gang | Kasper Schmeichel | 1929–30 British Home Championship | 1995–96 Manchester United F.C. season | 2009 Cleveland Browns season | Greater Manchester Integrated Transport Authority | Mayor of Greater Manchester | Football Weekly | Toy Manchester Terrier | Greater Manchester Police and Crime Commissioner | Transport for Greater Manchester | Greater Manchester County Council | Lewis Young | Anastas Mikoyan | Boston United F.C. | Brother from Another Series | Keith Bostic (American football) | 2017 FA Women's Cup Final | ŠNK Radgona | 2007 Brownlow Medal | 1986 Texas Tech Red Raiders football team | 40th Battalion (Australia) | Demography of Greater Manchester | Impresario | 2006 Miami Hurricanes football team | 2015 Brownlow Medal | Eccles, Greater Manchester | 2009 Texas Tech Red Raiders football team | Rick Clausen | Merrie Monarch Festival | List of Detroit Tigers managers | Roscoe Channing",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.25,0.25
bm25,pooled,5a75e05c55429976ec32bc5f,bridge,hard,Brown State Fishing Lake is in a country that has a population of how many inhabitants ?,"Brown County, Kansas | Brown State Fishing Lake","Brown State Fishing Lake | Osage State Fishing Lake | Neosho State Fishing Lake | Fishing Lake | Shawnee State Fishing Lake | Sauce Viejo, Argentina | Higgins Lake | Commanda Lake | Narrow Hills Provincial Park | Sweden | Higgins Lake, Michigan | Brown County, Kansas | Bangor, Maine | Lake Louisvilla, Louisville | Bhadrabas | Ordos City | Strasbourg | Kunming | California State Senate | Gorontalo | Canton, Michigan | State Secretary (Norway) | Ellenbrook, Western Australia | Keith County, Nebraska | Biratnagar | Reynolds v. Sims | Millington, Tennessee | Riverview, New Brunswick | Randy Travis | Kermode bear | Nerve of a covering | Smyrna, Georgia | Hatton, Warwickshire | Mathematically Alive | Oldham County, Kentucky | Diplomatic mission | Sullivan County, New Hampshire | Lori L. Holt | Urbanisation in India | Orlinda, Tennessee | Seminole County, Oklahoma | Crater Lake National Park | Bonshaw, New South Wales | Dian Lake | Savage, Maryland | Brown | Southaven, Mississippi | Newark, New Jersey | Mankato, Minnesota | Hill Air Force Base",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5ab3e45655429976abd1bcd4,bridge,hard,The Vermont Catamounts men's soccer team currently competes in a conference that was formerly known as what from 1988 to 1996?,America East Conference | Vermont Catamounts men's soccer,Vermont Catamounts men's soccer | Vermont Catamounts men's basketball | 2010–11 Vermont Catamounts men's basketball team | Vermont Catamounts men's ice hockey | 2013–14 Vermont Catamounts men's basketball team | 2016–17 Vermont Catamounts men's basketball team | America East Conference | 2012–13 Vermont Catamounts men's basketball team | David Masur | 2015–16 Vermont Catamounts men's basketball team | Vancouver Whitecaps FC U-23 | 2011–12 Vermont Catamounts men's basketball team | 1988 Georgia Tech Yellow Jackets football team | Oregon Ducks football | 2011–12 VCU Rams men's basketball team | Charlotte Hornets all-time roster | Arizona State Sun Devils football | Children's Mercy Park | Georgia Tech Yellow Jackets men's basketball | United States 2022 FIFA World Cup bid | 2012 US Open – Men's singles final | Sports in the Las Vegas metropolitan area | Case Gym | Curt Smith (basketball) | Andrea Stewart-Cousins | 2012–13 VCU Rams men's basketball team | Georgia Tech Yellow Jackets football | 2010–11 VCU Rams men's basketball team | Frank Martin (basketball) | Delray Brooks | 1987 Georgia Tech Yellow Jackets football team | 2014–15 Colorado Buffaloes men's basketball team | Manchester United F.C. | Tyler Kalinoski | Richard Jacob | Ralph Giannini | EAFF E-1 Football Championship | 1986 Texas Tech Red Raiders football team | Corieltauvi | Battle for the Bell | Texas A&amp;M–Texas Tech football rivalry | David Beckham's Soccer USA | 2004–05 VCU Rams men's basketball team | New York Life Insurance Building (Montreal) | ŠNK Radgona | Geri Donnelly | Portland Timbers U23s | 2014–15 VCU Rams men's basketball team | 2013–14 VCU Rams men's basketball team | Russkiy Toy,1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5ab29c24554299449642c932,comparison,hard,Are Giuseppe Verdi and Ambroise Thomas both Opera composers ?,Ambroise Thomas | Giuseppe Verdi,"Teatro Giuseppe Verdi | Ferdinando Provesi | Giuseppe Verdi | Giuseppe Verdi (film) | Verdi, the King of Melody | Ambroise Thomas | Parma Airport | Armand Castelmary | Here (1954 song) | La fanciulla del West | Cesira Ferrani | Music composition and composers in Pristina | Domenico Scarlatti | Penelope Lively | List of major opera composers | David Alden | Bernhard Bötel | Winnebago Deal | George Frideric Handel | Ron Bottcher | John Black (Days of Our Lives) | Franco Corelli | Manuel Quiroga (violinist) | Junior school | Charles T. Holt House | Patty and Selma | Ethiopia–Japan relations | The Voice of Ireland (series 4) | Camille Zamora | Cinizasaurus | Black Nativity | Elinor Kershaw | The Deserter (1912 film) | Cultural Property (Japan) | Myrna Sharlow | Roger Howarth | Ninnu Kori | 12 basic principles of animation | Thomas Ince: Hollywood's Independent Pioneer | The Greatest Gift (TV series) | Freshwater (opera) | Appius and Virginia | John Ince (actor) | Thomas H. Ince | Lord Byron (opera) | Thomas Friedman | Tosca (1956 film) | Voice type | Just as I Am (Yolanda Adams album) | Pasek and Paul",0,1,1.0,0,0,1.0,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333
bm25,pooled,5ae0d4c9554299603e418468,bridge,hard,Roger O. Egeberg was Assistant Secretary for Health and Scientific Affairs during the administration of a president that served during what years?,Richard Nixon | Roger O. Egeberg,"Roger O. Egeberg | Douglas J. Bennet | Steven K. Galson | Robert R. Hood | Office of Population Affairs | Bradford P. Campbell | Nelson Rockefeller | William Flynn Martin | Robert Hormats | Cynthia Hogan | Edward D. Martin | Prosper Boulanger | Edgar Kaiser Jr. | United States Assistant Secretary of State | Health services research | Gregory B. Craig | Richard Socarides | United States Public Health Service | Michael Green (political expert) | Secretary of State for Constitutional Affairs | Fernando Tapias Stahelin | Tefik Mborja | Gordon Johndroe | Nikolai Podgorny | Liam Cosgrave | Philip Ruddock | Balaji Vishwanath | Alfred Balk | Eric Schultz | Mikhail Suslov | Bill Clinton | Savage's Station, Virginia | Jim Lentz | Lawrence Eagleburger | Shomwa Shamapande | Soviet cruiser Kirov | Balaji Kunjar | José Graziano da Silva | José Mujica | Military history of Mexico | Executive Order 10925 | Howard Warren Buffett | Supporting Healthy Marriage Project | Richard Nixon | Robert Plampin | Bernhard Vogel (politician) | Oyewale Tomori | California Center for Public Health Advocacy | Birgu Clock Tower | Karel Dežman",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5a8133725542995ce29dcbdb,comparison,hard,"Which writer was from England, Henry Roth or Robert Erskine Childers?",Henry Roth | Robert Erskine Childers,"Molly Childers | Gretchen Osgood Warren | Henry Roth | Erskine Barton Childers | Robert Caesar Childers | Robert Erskine Childers | Asgard (yacht) | Robert Barton | Irish Bulletin | Joseph Fogerty Sr. | Richard Marsh (author) | Henry Hall (American revolution) | 888 7th Avenue | H. Bedford-Jones | Kaiser Ventures | Ripley's Believe It or Not! (TV series) | Robert Hormats | Henry III of France | Sinister (film) | Hubert Wilton | Eugene R. Black Sr. | Armando Mook | Tostig Godwinson | Henry Fox-Strangways, 3rd Earl of Ilchester | Borough of Berwick-upon-Tweed | Robert Gascoyne-Cecil, 3rd Marquess of Salisbury | Hungry Horse | Azie Mira Dungey | Dog Tales (1958 film) | Salford City F.C. | Robert's American Gourmet Food | Stewart Stern | 2018 and 2022 FIFA World Cup bids | Kingdom of the Isles | List of rulers of the Kingdom of the Isles | Norman Yardley | Henry P. Haney | Agee (film) | Arild Nyquist | Kanakkan | Henry J. Kaiser | Mystic River (film) | Gray's Anatomy (film) | Rafferty (1980 TV series) | Robert Smith (Illinois politician) | Neil Blair | Henry Cadogan, 4th Earl Cadogan | Amy Corzine | A Man Has Dreams | Henry Covered Bridge (Ohio)",0,1,1.0,0,0,1.0,0.0,0.5,1.0,0.3333333333333333,0.3333333333333333
bm25,pooled,5ae7a8175542993210983ed8,bridge,hard,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,Formula One drivers from Mexico | Sergio Pérez,"Force India VJM04 | 2014 Bahrain Grand Prix | Formula One drivers from Mexico | Mike Shank | 2009 Singapore Grand Prix | Tony Ave | Catharina Felser | Michael James Lewis | Eduardo Troconis | 2002 Gran Premio Telmex-Gigante | 1998 Molson Indy Vancouver | Johnny Mowlem | Ryan Hunter-Reay | Drifting (motorsport) | 2006 Toyota Grand Prix of Long Beach | 6 Hours of Mexico | 1964 Armstrong 500 | Louis Schwitzer Award | Carolina Dodge Dealers 400 | September 16 military parade | Confederation of Mexican Workers | Toronto Marathon | 2007 Firestone Indy 400 | European 10,000m Cup | Race of a Thousand Years | Dras War Memorial | Orange County Fair Speedway | Picric acid | 2010 Commonwealth Games medal table | Enrique Echeverría | 2000 ICC KnockOut Trophy squads | Subway 400 | 2002 FIFA World Cup | Mexican Mafia | Alex Zanardi | Dario Franchitti | Index of alcohol-related articles | Chevron House | Toyota Pro/Celebrity Race | Royal Bahamas Defence Force | Defence Long Service Medal | Cars 3 | Jerry Glanville | George Paice (bowls) | 2011 Inner Mongolia unrest | George Raft | 1957 Indianapolis 500 | Defence Force Service Medal | 10,000 metres | Allison Transmission",0,1,1.0,0,0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333
bm25,pooled,5ae6050f55429929b0807a5e,bridge,hard,This singer of A Rather Blustery Day also voiced what hedgehog?,A Rather Blustery Day | Jim Cummings,"A Rather Blustery Day | Winnie the Pooh and the Blustery Day | Kate Higgins | Mary Elizabeth Day Nursery | Jeremy Schoenberg | Cosmological interpretation of quantum mechanics | Children's Day (Japan) | Azam mosque of Qom | Tom Clancy's Splinter Cell: Pandora Tomorrow | Heffalumps and Woozles | Battle of Alhandic | Belle (Disney) | Saint-Jean-Baptiste Day | Libocedrus | A Miser Brothers' Christmas | Armed Forces Day (Poland) | The Wonderful Thing About Tiggers | The Interpretation of Dreams | Queen's Day (disambiguation) | Family Plan | Pollokshields Burgh Hall | Customer magazine | A rose by any other name would smell as sweet | Hip Hip Pooh-Ray! | Health services research | MTV Video Music Award for Best New Artist | Paige O'Hara | Bart the Fink | Achalla | Koningsdag | Krusty the Clown | Domino (Van Morrison song) | Live at Winterland 1978 (Avengers album) | Bolin (The Legend of Korra) | Westminster School, Adelaide | 1976 Brownlow Medal | The Rain Rain Rain Came Down Down Down | Barnyard Dawg | A Million Miles in a Thousand Years | Crescent Communities | Tappi Tíkarrass | Alie Ward | Grand Duke's Official Birthday | New Scandinavian Cooking | Casey Braxton | Karel Dežman | Little Black Rain Cloud | The Scarlet Flower (1952 film) | The House That Jack Built (1967 film) | Flashlight (DJ Fresh song)",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5adddccd5542997dc7907069,bridge,hard,"Aside from the Apple Remote, what other device can control the program Apple Remote was originally designed to interact with?",Apple Remote | Front Row (software),"Apple Remote | Siri Remote | Universal remote | Apple Watch | Remote control | Apple Remote Desktop | MacScan | Trainmaster Command Control | Front Row (software) | NetSupport Manager | Cornelia, Georgia | List of cider producers in Dorset | Casey County, Kentucky | All That You Are (Goo Goo Dolls song) | Shagai Plateau | CUPS (CMU) | The Bite in the Apple | Shepardson Microsystems | Thomas H. Gale House | Chrisann Brennan | Great Eastern Conventions | Wassail | Oregon and Transcontinental Company | Jeep Cherokee (SJ) | Advice column | Lisa Brennan-Jobs | Wapusk National Park | History of Wales | New York Life Insurance Building (Montreal) | Sousaphone | Barrow Gang | New York Society of Model Engineers | Susan Buffett | Kellogg's | Suintila | National Geographic Explorer | Volvo T6 | Eisenhower Bridge (Milton, Iowa) | Cyclone Anne | Van Conner | United States naval gunfire support debate | Corieltauvi | Lawnmower Dog | Extensibility | Brother from Another Series | Goo Goo Dolls (album) | Truth Initiative | Tupolev Tu-12 | Second Anglo-Afghan War | Claudia Durst Johnson",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5ae2070a5542994d89d5b313,comparison,hard,"Which performance act has a higher instrument to person ratio, Badly Drawn Boy or Wolf Alice? ",Badly Drawn Boy | Wolf Alice,Silent Sigh | Badly Drawn Boy discography | Something to Talk About (Badly Drawn Boy song) | About a Boy (soundtrack) | Under an Hour | The Hour of Bewilderbeast | Tom Rothrock | About a Boy (film) | Udaka vadya | Petty treason | Bukkehorn | Badly Drawn Boy | Keyboard glockenspiel | Wolf Junge | I Am... Gabriel | Accession Council | Experimental musical instrument | Sousaphone | Cão de Gado Transmontano | Boy next door | Police perjury | J. M. Barrie | Accompaniment | Remote control | Work college | Sarod | Freight forwarder | Hot Rod Lincoln | Kansas City Scout | Apprentice Adept | Tensile testing | Blue | Wind chime | State Secretary (Norway) | Ex Pistols | Whole life insurance | Royal Marriages Act 1772 | Edward Albee's At Home at the Zoo | Immigration policy of Donald Trump | Impresario | Shadowshaper | Public Law 113-167 | Imprest system | Edwin L. Mechem | Warehouse store | Liberal arts college | Mamzer | Viol | Muyiwa Olarewaju | Likhoradka,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
bm25,pooled,5ae22b8d554299234fd0440f,bridge,hard,What was the father of Kasper Schmeichel voted to be by the IFFHS in 1992?,Kasper Schmeichel | Peter Schmeichel,"Peter Schmeichel | IFFHS World's Best Club Coach | IFFHS World's Best Goalkeeper | Corieltauvi | Kasper Hvidt | Isaak Hassler | Gus Williams (musician) | Philip Ruddock | Al Wilson (offensive lineman) | Kasper Schmeichel | Yvonne Ridley | Sommeren '92 | Cerro Gordo County Courthouse (Iowa) | Baron Dunalley | Cadet branch | Despoina | Be Our Guest | Pelé | Shagai Plateau | Viscount Wimborne | Hoffman v. Jones | Thomas H. Gale House | John Adlum | From Unknown Worlds | The Nerdist Podcast | Earl of Lanesborough | 3rd Virginia Regiment | Goštautai | Djamaâ el Kebir | History of Wales | Paddy O'Toole | Rupaye Dus Karod | Devon County War Memorial | Cosmological interpretation of quantum mechanics | Robert Erskine Childers | The White House Doctor | 1976 Brownlow Medal | Something for the Rest of Us | Petty treason | Aonghus Mór | Hallelujah! I'm a Bum (album) | Sousaphone | New York Society of Model Engineers | Libocedrus | Treehouse (game) | Battle of Manila (1574) | List of Calgary municipal elections | 1929–30 British Home Championship | Eastland Mall (Charlotte, North Carolina) | 2008 World Thoroughbred Rankings",1,1,1.0,0,0,1.0,0.5,0.5,1.0,1.0,1.0
bm25,pooled,5a722b8655429971e9dc9329,bridge,hard,Who was the writer of These Boots Are Made for Walkin' and who died in 2007?,Lee Hazlewood | These Boots Are Made for Walkin',"These Boots Are Made for Walkin' | Boots (album) | Jim Shoulders | 1951 Birthday Honours | Boots (EP) | The Twenty-fifth Anniversary Anthology | Baron Dunalley | Virginia Woolf | Augustine of Canterbury | Fayyaz Hashmi | Boots and Hearts Music Festival | Conferencier | Gelston Castle | Carroll County, New Hampshire | Ron Bottcher | Enrique Echeverría | Kurama Tatsuya | Fukomys vandewoestijneae | Arild Nyquist | 1962 Utah state route renumbering | Richard Marsh (author) | George D. Buffett | Sir Matt Busby Sports Complex | General Hospital cast members | Nancy Sinatra | Ghulam Nabi Firaq | Giuseppe Arimondi | Kon Kan | Peter Swales (historian) | My Family (series 1) | Georges-Henri Bousquet | A Miser Brothers' Christmas | Hill Air Force Base | Progress Energy Inc | Samuel Poe | Asthma-related microbes | Carole Gray | Gaspare Spatuzza | In the Realm of the Hackers | City of Angels (film) | List of battleships of Italy | Richard Honaker | Scott Christian College | Thomas Gordon (writer) | Alamein Memorial | Graduados | Mad Season (band) | Eve Unsell | Arabs in India | Americo-Liberians",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5adf37a95542995ec70e8f97,bridge,hard,"The 2011–12 VCU Rams men's basketball team, led by third year head coach Shaka Smart, represented Virginia Commonwealth University which was founded in what year?",2011–12 VCU Rams men's basketball team | Virginia Commonwealth University,2011–12 VCU Rams men's basketball team | 2015–16 VCU Rams men's basketball team | 2013–14 VCU Rams men's basketball team | 2012–13 VCU Rams men's basketball team | 2014–15 VCU Rams men's basketball team | 2009–10 VCU Rams men's basketball team | 1995–96 VCU Rams men's basketball team | 2004–05 VCU Rams men's basketball team | 2010–11 VCU Rams men's basketball team | 2011–12 Vermont Catamounts men's basketball team | Frank Martin (basketball) | Maggie Dixon Award | 2015–16 Vermont Catamounts men's basketball team | 2012–13 Vermont Catamounts men's basketball team | Virginia Commonwealth University | 2013–14 Vermont Catamounts men's basketball team | Reggie Witherspoon (basketball) | Weldon Drew | 2014–15 Colorado Buffaloes men's basketball team | 2016–17 Colorado Buffaloes men's basketball team | Buzz Peterson | 2012 Colorado Buffaloes football team | 2016–17 Vermont Catamounts men's basketball team | 2009 Virginia Cavaliers football team | 2006 Alabama Crimson Tide football team | 2009 Colorado Buffaloes football team | 2015–16 Colorado Buffaloes men's basketball team | Delray Brooks | 2010–11 Vermont Catamounts men's basketball team | Jeff Horner | 2015 Colorado Buffaloes football team | 2014 Colorado Buffaloes football team | Mike Edwards (basketball) | 1987 Georgia Tech Yellow Jackets football team | 1956 NAIA Division I Men's Basketball Tournament | Richard Jacob | 2011 Colorado Buffaloes football team | 1984 Tennessee Volunteers football team | James Blackmon Sr. | 1983 Tennessee Volunteers football team | 1938 Tennessee Volunteers football team | 2006 Miami Hurricanes football team | 1988 Georgia Tech Yellow Jackets football team | 1891 Tennessee Volunteers football team | Larry Coker | 1930 Tennessee Volunteers football team | Scott Sandelin | Dean Valli | 1964 Georgia Tech Yellow Jackets football team | 2014–15 Charlotte Hornets season,1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5abd259d55429924427fcf1a,comparison,hard,"Are both Dictyosperma, and Huernia described as a genus?",Dictyosperma | Huernia,"Huernia | When People Grow, People Go | Andlang | Pre-Commissioning Unit | Jonathan Meath | Santa Claus Is a Black Man | Ethiopia–Japan relations | Nebula Award for Best Novel | Patty and Selma | Junior school | Kripalu Center | Gruntruck | American Beauty (1999 film) | Cultural Property (Japan) | Introduction to Metaphysics (Bergson) | Discovery Museum and Planetarium | Beat Happening/Screaming Trees | The Longer We Make Love | Öresund Committee | Sphaerotholus | The Informant! | Color space | Little Big Man (novel) | Hot air engine | Peter Swales (historian) | Holden-Keating Gang | RGBA color space | Thirty Eight (album) | The White House Doctor | EAFF E-1 Football Championship | Manuel Quiroga (violinist) | Petit jury | Gilbert Town Historic District | Hot Rod Lincoln | Victor Newman | Notorious (The Saturdays song) | Adnan Akmal | Norman Yardley | Paracaleana | Republican Party Reptile | Kerosene lamp | Libocedrus | Warehouse store | Paso Robles High School | Reagan Democrat | Sally Gibson | NetSupport Manager | Citizen Khan | Oku people (Sierra Leone) | List of Teen Titans Go! episodes",1,1,1.0,0,0,0.0,0.5,0.5,0.5,1.0,1.0
bm25,pooled,5a828c8355429966c78a6a50,bridge,hard,Kaiser Ventures corporation was founded by an American industrialist who became known as the father of modern American shipbuilding?,Henry J. Kaiser | Kaiser Ventures,"Henry J. Kaiser | Edgar Kaiser Sr. | Kaiser Ventures | Kaiser Shipyards | Edgar Kaiser Jr. | Nutri Ventures – The Quest for the 7 Kingdoms | Religious Technology Center | John Adlum | Eagle Mountain Railroad | The Mask of Dimitrios | Andraé Crouch | Davey Tree Expert Company | Reed A. Albee | Manischewitz | Sterling Entertainment Group | Little Big Man (novel) | Vancouver Whitecaps FC U-23 | Oregon and Transcontinental Company | Antonio Cottone | Ancient Order of Hibernians | Baron Dunalley | Boston Red Sox | Robert Erskine Childers | Jeep Cherokee (XJ) | Philip Ruddock | Gus Williams (musician) | Gollum | Buffett Foundation | Palm Meadows Thoroughbred Training Center | Robert's American Gourmet Food | Teen Titans | Janna Allen | Salisbury Woodland Gardens, Blackpool | Rosario Naimo | Black Bermudian | Exxon | Grampa Simpson | History of England | Supreme Life Building | Rolling Stone | Domenico Scarlatti | St. Mary's Priory (Lothian) | Headfirst Slide into Cooperstown on a Bad Bet | Robert Earl Jones | Outline of Ethiopia | Johnny Lee Clary | Earl of Lanesborough | Lewis lamp | Karel Dežman | Utpal Dutt",1,1,1.0,0,1,1.0,0.5,1.0,1.0,1.0,1.0
bm25,pooled,5a8a3e745542996c9b8d5e70,bridge,hard,"What is the name for the adventure in ""Tunnels and Trolls"", a game designed by Ken St. Andre?",Arena of Khazan | Tunnels &amp; Trolls,"Tunnels &amp; Trolls: Crusaders of Khazan | Tunnels &amp; Trolls | Mercenaries, Spies and Private Eyes | Starfaring | The Kids of Catan | Arena of Khazan | Elasund | Frank Thomas' Big Hurt | Thomas H. Gale House | Kill Doctor Lucky | Poleconomy | Crank Caverns | Pirate's Cove | Catan | Farr House | Atari XEGS | Call of Duty 4: Modern Warfare | The Spiderwick Chronicles (film) | Brother from Another Series | Madonna (book) | Ted Plumb | Mary Elizabeth Day Nursery | Struggle for Rome (board game) | Berlin Peace Column | Dinosaur (film) | Sam Fisher (Splinter Cell) | The Crossings at Northwest | The Lost Vikings | Cars 3 | Treehouse (game) | Team Fortress 2 | Surround (video game) | St. George, Staten Island | Baltimore Orioles | The Rivals for Catan | Kingdom of Northumbria | Oz the Great and Powerful | Governor's House, Knutsford | Ken St. Andre | Walt Disney World Dolphin | Bonshaw, New South Wales | The Good Dinosaur | Snow White: The Fairest of Them All | St Andrews Links | Owsley Stanley | Libocedrus | Tomb Raider III | Halloween Adventure | Dance Dance Revolution Mario Mix | Gloriana St. Clair",1,1,1.0,0,0,1.0,0.5,0.5,1.0,0.5,0.5
